minute_of_day,down_total_mbps,up_total_mbps,down_long_form_streaming,down_short_form_video,down_video_calls,down_cloud_gaming,down_game_downloads,down_web_browsing,down_security_cameras,up_long_form_streaming,up_short_form_video,up_video_calls,up_cloud_gaming,up_game_downloads,up_web_browsing,up_security_cameras
1230,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1231,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1232,7.88392610186415,3.5352365071163603,4.2521433222092275,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.08504286644418456,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1233,7.88392610186415,3.5352365071163603,4.2521433222092275,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.08504286644418456,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1234,12.647280382068743,3.6305035927204523,9.01549760241382,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.1803099520482764,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1235,12.647280382068743,3.6305035927204523,9.01549760241382,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.1803099520482764,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1236,12.647280382068743,3.6305035927204523,9.01549760241382,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.1803099520482764,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1237,12.647280382068743,3.6305035927204523,9.01549760241382,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.1803099520482764,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1238,12.9500981291472,3.6456444800743752,9.01549760241382,0.0,0.0,0.0,0.0,0.30281774707845754,3.6317827796549222,0.1803099520482764,0.0,0.0,0.0,0.0,0.015140887353922878,3.450193640672176
1239,18.07665679848215,3.748175653461074,14.142056271748771,0.0,0.0,0.0,0.0,0.30281774707845754,3.6317827796549222,0.2828411254349754,0.0,0.0,0.0,0.0,0.015140887353922878,3.450193640672176
1240,17.773839051403694,3.733034766107151,14.142056271748771,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.2828411254349754,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1241,17.773839051403694,3.733034766107151,14.142056271748771,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.2828411254349754,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1242,17.773839051403694,3.733034766107151,14.142056271748771,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.2828411254349754,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1243,17.773839051403694,3.733034766107151,14.142056271748771,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.2828411254349754,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1244,17.773839051403694,3.733034766107151,14.142056271748771,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.2828411254349754,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1245,22.81983358443487,3.8339546567677747,19.188050804779948,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1246,22.81983358443487,3.8339546567677747,19.188050804779948,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1247,22.81983358443487,3.8339546567677747,19.188050804779948,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1248,22.81983358443487,3.8339546567677747,19.188050804779948,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1249,22.81983358443487,3.8339546567677747,19.188050804779948,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1250,22.81983358443487,3.8339546567677747,19.188050804779948,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1251,22.81983358443487,3.8339546567677747,19.188050804779948,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1252,23.061762879200103,3.8460511215060365,19.188050804779948,0.0,0.0,0.0,0.0,0.2419292947652324,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.01209646473826162,3.450193640672176
1253,23.061762879200103,3.8460511215060365,19.188050804779948,0.0,0.0,0.0,0.0,0.2419292947652324,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.01209646473826162,3.450193640672176
1254,23.061762879200103,3.8460511215060365,19.188050804779948,0.0,0.0,0.0,0.0,0.2419292947652324,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.01209646473826162,3.450193640672176
1255,22.81983358443487,3.8339546567677747,19.188050804779948,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1256,22.81983358443487,3.8339546567677747,19.188050804779948,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1257,23.18827462814261,3.852376708953162,19.188050804779948,0.0,0.0,0.0,0.0,0.36844104370774083,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.018422052185387044,3.450193640672176
1258,23.18827462814261,3.852376708953162,19.188050804779948,0.0,0.0,0.0,0.0,0.36844104370774083,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.018422052185387044,3.450193640672176
1259,23.18827462814261,3.852376708953162,19.188050804779948,0.0,0.0,0.0,0.0,0.36844104370774083,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.018422052185387044,3.450193640672176
1260,22.81983358443487,3.8339546567677747,19.188050804779948,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1261,23.214900733047614,3.853708014198412,19.188050804779948,0.0,0.0,0.0,0.0,0.39506714861274195,3.6317827796549222,0.383761016095599,0.0,0.0,0.0,0.0,0.019753357430637098,3.450193640672176
1262,18.088342063712663,3.7511768408117128,14.061492135444997,0.0,0.0,0.0,0.0,0.39506714861274195,3.6317827796549222,0.28122984270889995,0.0,0.0,0.0,0.0,0.019753357430637098,3.450193640672176
1263,18.088342063712663,3.7511768408117128,14.061492135444997,0.0,0.0,0.0,0.0,0.39506714861274195,3.6317827796549222,0.28122984270889995,0.0,0.0,0.0,0.0,0.019753357430637098,3.450193640672176
1264,18.088342063712663,3.7511768408117128,14.061492135444997,0.0,0.0,0.0,0.0,0.39506714861274195,3.6317827796549222,0.28122984270889995,0.0,0.0,0.0,0.0,0.019753357430637098,3.450193640672176
1265,14.686942764199728,5.217476314150945,9.298137855240405,0.0,1.7570221293044006,0.0,0.0,0.0,3.6317827796549222,0.18596275710480809,0.0,1.5813199163739606,0.0,0.0,0.0,3.450193640672176
1266,14.686942764199728,5.217476314150945,9.298137855240405,0.0,1.7570221293044006,0.0,0.0,0.0,3.6317827796549222,0.18596275710480809,0.0,1.5813199163739606,0.0,0.0,0.0,3.450193640672176
1267,14.686942764199728,5.217476314150945,9.298137855240405,0.0,1.7570221293044006,0.0,0.0,0.0,3.6317827796549222,0.18596275710480809,0.0,1.5813199163739606,0.0,0.0,0.0,3.450193640672176
1268,10.4347994419905,5.1324334477067595,5.045994533031177,0.0,1.7570221293044006,0.0,0.0,0.0,3.6317827796549222,0.10091989066062354,0.0,1.5813199163739606,0.0,0.0,0.0,3.450193640672176
1269,10.4347994419905,5.1324334477067595,5.045994533031177,0.0,1.7570221293044006,0.0,0.0,0.0,3.6317827796549222,0.10091989066062354,0.0,1.5813199163739606,0.0,0.0,0.0,3.450193640672176
1270,10.4347994419905,5.1324334477067595,5.045994533031177,0.0,1.7570221293044006,0.0,0.0,0.0,3.6317827796549222,0.10091989066062354,0.0,1.5813199163739606,0.0,0.0,0.0,3.450193640672176
1271,10.4347994419905,5.1324334477067595,5.045994533031177,0.0,1.7570221293044006,0.0,0.0,0.0,3.6317827796549222,0.10091989066062354,0.0,1.5813199163739606,0.0,0.0,0.0,3.450193640672176
1272,10.4347994419905,5.1324334477067595,5.045994533031177,0.0,1.7570221293044006,0.0,0.0,0.0,3.6317827796549222,0.10091989066062354,0.0,1.5813199163739606,0.0,0.0,0.0,3.450193640672176
1273,10.4347994419905,5.1324334477067595,5.045994533031177,0.0,1.7570221293044006,0.0,0.0,0.0,3.6317827796549222,0.10091989066062354,0.0,1.5813199163739606,0.0,0.0,0.0,3.450193640672176
1274,8.6777773126861,3.5511135313327995,5.045994533031177,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.10091989066062354,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1275,8.6777773126861,3.5511135313327995,5.045994533031177,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.10091989066062354,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1276,8.6777773126861,3.5511135313327995,5.045994533031177,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.10091989066062354,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1277,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1278,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1279,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1280,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1281,4.068234765465739,3.472016239962717,0.0,0.0,0.0,0.0,0.0,0.4364519858108168,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.02182259929054084,3.450193640672176
1282,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1283,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1284,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1285,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1286,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1287,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1288,3.898082748026277,3.4635086390907435,0.0,0.0,0.0,0.0,0.0,0.2662999683713546,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.01331499841856773,3.450193640672176
1289,3.898082748026277,3.4635086390907435,0.0,0.0,0.0,0.0,0.0,0.2662999683713546,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.01331499841856773,3.450193640672176
1290,3.898082748026277,3.4635086390907435,0.0,0.0,0.0,0.0,0.0,0.2662999683713546,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.01331499841856773,3.450193640672176
1291,4.505209551355927,3.493864979257226,0.0,0.0,0.0,0.0,0.0,0.8734267717010042,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.04367133858505021,3.450193640672176
1292,3.946658538015941,3.4659374285902267,0.0,0.0,0.0,0.0,0.0,0.3148757583610185,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.015743787918050926,3.450193640672176
1293,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1294,5.925697119474468,3.4905351442705363,0.0,1.8588553348154249,0.0,0.0,0.0,0.43505900500412104,3.6317827796549222,0.0,0.01858855334815425,0.0,0.0,0.0,0.021752950250206054,3.450193640672176
1295,5.925697119474468,3.4905351442705363,0.0,1.8588553348154249,0.0,0.0,0.0,0.43505900500412104,3.6317827796549222,0.0,0.01858855334815425,0.0,0.0,0.0,0.021752950250206054,3.450193640672176
1296,5.925697119474468,3.4905351442705363,0.0,1.8588553348154249,0.0,0.0,0.0,0.43505900500412104,3.6317827796549222,0.0,0.01858855334815425,0.0,0.0,0.0,0.021752950250206054,3.450193640672176
1297,5.925697119474468,3.4905351442705363,0.0,1.8588553348154249,0.0,0.0,0.0,0.43505900500412104,3.6317827796549222,0.0,0.01858855334815425,0.0,0.0,0.0,0.021752950250206054,3.450193640672176
1298,5.490638114470347,3.46878219402033,0.0,1.8588553348154249,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.01858855334815425,0.0,0.0,0.0,0.0,3.450193640672176
1299,5.490638114470347,3.46878219402033,0.0,1.8588553348154249,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.01858855334815425,0.0,0.0,0.0,0.0,3.450193640672176
1300,5.782291083398723,3.4833648424667487,0.0,1.8588553348154249,0.0,0.0,0.0,0.2916529689283756,3.6317827796549222,0.0,0.01858855334815425,0.0,0.0,0.0,0.01458264844641878,3.450193640672176
1301,5.490638114470347,3.46878219402033,0.0,1.8588553348154249,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.01858855334815425,0.0,0.0,0.0,0.0,3.450193640672176
1302,5.490638114470347,3.46878219402033,0.0,1.8588553348154249,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.01858855334815425,0.0,0.0,0.0,0.0,3.450193640672176
1303,5.490638114470347,3.46878219402033,0.0,1.8588553348154249,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.01858855334815425,0.0,0.0,0.0,0.0,3.450193640672176
1304,5.490638114470347,3.46878219402033,0.0,1.8588553348154249,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.01858855334815425,0.0,0.0,0.0,0.0,3.450193640672176
1305,5.490638114470347,3.46878219402033,0.0,1.8588553348154249,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.01858855334815425,0.0,0.0,0.0,0.0,3.450193640672176
1306,5.950670703031003,3.4917838234483627,0.0,1.8588553348154249,0.0,0.0,0.0,0.4600325885606556,3.6317827796549222,0.0,0.01858855334815425,0.0,0.0,0.0,0.023001629428032782,3.450193640672176
1307,4.341476076127918,3.4856783054958256,0.0,0.0,0.0,0.0,0.0,0.7096932964729956,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.03548466482364978,3.450193640672176
1308,3.881443487567262,3.462676676067793,0.0,0.0,0.0,0.0,0.0,0.24966070791233996,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.012483035395617,3.450193640672176
1309,3.881443487567262,3.462676676067793,0.0,0.0,0.0,0.0,0.0,0.24966070791233996,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.012483035395617,3.450193640672176
1310,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1311,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1312,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1313,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1314,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1315,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1316,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1317,4.882989813287117,3.4627057110084976,0.0,1.2512070336321948,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.012512070336321948,0.0,0.0,0.0,0.0,3.450193640672176
1318,4.882989813287117,3.4627057110084976,0.0,1.2512070336321948,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.012512070336321948,0.0,0.0,0.0,0.0,3.450193640672176
1319,4.882989813287117,3.4627057110084976,0.0,1.2512070336321948,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.012512070336321948,0.0,0.0,0.0,0.0,3.450193640672176
1320,4.882989813287117,3.4627057110084976,0.0,1.2512070336321948,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.012512070336321948,0.0,0.0,0.0,0.0,3.450193640672176
1321,5.1439069935766675,3.4757515700229753,0.0,1.2512070336321948,0.0,0.0,0.0,0.2609171802895499,3.6317827796549222,0.0,0.012512070336321948,0.0,0.0,0.0,0.013045859014477496,3.450193640672176
1322,5.1439069935766675,3.4757515700229753,0.0,1.2512070336321948,0.0,0.0,0.0,0.2609171802895499,3.6317827796549222,0.0,0.012512070336321948,0.0,0.0,0.0,0.013045859014477496,3.450193640672176
1323,5.211735815801914,3.4791430111342376,0.0,1.2512070336321948,0.0,0.0,0.0,0.3287460025147969,3.6317827796549222,0.0,0.012512070336321948,0.0,0.0,0.0,0.016437300125739848,3.450193640672176
1324,6.231158645279529,3.476187399328422,0.0,2.599375865624607,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.025993758656246067,0.0,0.0,0.0,0.0,3.450193640672176
1325,6.231158645279529,3.476187399328422,0.0,2.599375865624607,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.025993758656246067,0.0,0.0,0.0,0.0,3.450193640672176
1326,6.231158645279529,3.476187399328422,0.0,2.599375865624607,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.025993758656246067,0.0,0.0,0.0,0.0,3.450193640672176
1327,4.979951611647334,3.4636753289921,0.0,1.3481688319924119,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.013481688319924119,0.0,0.0,0.0,0.0,3.450193640672176
1328,4.979951611647334,3.4636753289921,0.0,1.3481688319924119,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.013481688319924119,0.0,0.0,0.0,0.0,3.450193640672176
1329,4.979951611647334,3.4636753289921,0.0,1.3481688319924119,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.013481688319924119,0.0,0.0,0.0,0.0,3.450193640672176
1330,4.979951611647334,3.4636753289921,0.0,1.3481688319924119,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.013481688319924119,0.0,0.0,0.0,0.0,3.450193640672176
1331,4.979951611647334,3.4636753289921,0.0,1.3481688319924119,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.013481688319924119,0.0,0.0,0.0,0.0,3.450193640672176
1332,4.979951611647334,3.4636753289921,0.0,1.3481688319924119,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.013481688319924119,0.0,0.0,0.0,0.0,3.450193640672176
1333,4.979951611647334,3.4636753289921,0.0,1.3481688319924119,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.013481688319924119,0.0,0.0,0.0,0.0,3.450193640672176
1334,4.979951611647334,3.4636753289921,0.0,1.3481688319924119,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.013481688319924119,0.0,0.0,0.0,0.0,3.450193640672176
1335,4.979951611647334,3.4636753289921,0.0,1.3481688319924119,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.013481688319924119,0.0,0.0,0.0,0.0,3.450193640672176
1336,4.979951611647334,3.4636753289921,0.0,1.3481688319924119,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.013481688319924119,0.0,0.0,0.0,0.0,3.450193640672176
1337,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1338,3.8703888744063994,3.4621239454097497,0.0,0.0,0.0,0.0,0.0,0.2386060947514771,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.011930304737573855,3.450193640672176
1339,3.8703888744063994,3.4621239454097497,0.0,0.0,0.0,0.0,0.0,0.2386060947514771,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.011930304737573855,3.450193640672176
1340,4.714835706830743,3.461024169943934,0.0,1.0830529271758211,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.010830529271758212,0.0,0.0,0.0,0.0,3.450193640672176
1341,4.714835706830743,3.461024169943934,0.0,1.0830529271758211,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.010830529271758212,0.0,0.0,0.0,0.0,3.450193640672176
1342,4.714835706830743,3.461024169943934,0.0,1.0830529271758211,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.010830529271758212,0.0,0.0,0.0,0.0,3.450193640672176
1343,4.714835706830743,3.461024169943934,0.0,1.0830529271758211,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.010830529271758212,0.0,0.0,0.0,0.0,3.450193640672176
1344,4.714835706830743,3.461024169943934,0.0,1.0830529271758211,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.010830529271758212,0.0,0.0,0.0,0.0,3.450193640672176
1345,4.714835706830743,3.461024169943934,0.0,1.0830529271758211,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.010830529271758212,0.0,0.0,0.0,0.0,3.450193640672176
1346,4.714835706830743,3.461024169943934,0.0,1.0830529271758211,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.010830529271758212,0.0,0.0,0.0,0.0,3.450193640672176
1347,4.714835706830743,3.461024169943934,0.0,1.0830529271758211,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.010830529271758212,0.0,0.0,0.0,0.0,3.450193640672176
1348,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1349,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1350,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1351,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1352,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1353,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1354,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1355,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1356,3.6317827796549222,3.450193640672176,0.0,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.0,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1357,8.48119569916976,3.5471818990624726,4.8494129195148385,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.09698825839029677,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1358,10.30704705939727,3.565440412664748,4.8494129195148385,1.8258513602275104,0.0,0.0,0.0,0.0,3.6317827796549222,0.09698825839029677,0.018258513602275105,0.0,0.0,0.0,0.0,3.450193640672176
1359,10.30704705939727,3.565440412664748,4.8494129195148385,1.8258513602275104,0.0,0.0,0.0,0.0,3.6317827796549222,0.09698825839029677,0.018258513602275105,0.0,0.0,0.0,0.0,3.450193640672176
1360,10.30704705939727,3.565440412664748,4.8494129195148385,1.8258513602275104,0.0,0.0,0.0,0.0,3.6317827796549222,0.09698825839029677,0.018258513602275105,0.0,0.0,0.0,0.0,3.450193640672176
1361,10.30704705939727,3.565440412664748,4.8494129195148385,1.8258513602275104,0.0,0.0,0.0,0.0,3.6317827796549222,0.09698825839029677,0.018258513602275105,0.0,0.0,0.0,0.0,3.450193640672176
1362,10.30704705939727,3.565440412664748,4.8494129195148385,1.8258513602275104,0.0,0.0,0.0,0.0,3.6317827796549222,0.09698825839029677,0.018258513602275105,0.0,0.0,0.0,0.0,3.450193640672176
1363,10.30704705939727,3.565440412664748,4.8494129195148385,1.8258513602275104,0.0,0.0,0.0,0.0,3.6317827796549222,0.09698825839029677,0.018258513602275105,0.0,0.0,0.0,0.0,3.450193640672176
1364,10.30704705939727,3.565440412664748,4.8494129195148385,1.8258513602275104,0.0,0.0,0.0,0.0,3.6317827796549222,0.09698825839029677,0.018258513602275105,0.0,0.0,0.0,0.0,3.450193640672176
1365,8.48119569916976,3.5471818990624726,4.8494129195148385,0.0,0.0,0.0,0.0,0.0,3.6317827796549222,0.09698825839029677,0.0,0.0,0.0,0.0,0.0,3.450193640672176
1366,8.76568124085071,3.56140617614652,4.8494129195148385,0.0,0.0,0.0,0.0,0.28448554168094947,3.6317827796549222,0.09698825839029677,0.0,0.0,0.0,0.0,0.014224277084047474,3.450193640672176
